Tick:,ID:,Tweeted:,TweetCount:,Followers:,Influence: 1.0,Quality: 1.0,Frequency: 0.5
100,99,false,47,10
200,99,true,100,15
300,99,true,148,17
400,99,false,199,24
500,99,true,245,30
600,99,true,302,32
700,99,false,354,36
800,99,true,395,40
900,99,true,451,48
1000,99,false,496,49
1100,99,true,541,51
1200,99,false,587,55
1300,99,true,636,57
1400,99,false,691,58
1500,99,true,745,61
1600,99,true,795,64
1700,99,true,857,65
1800,99,true,906,69
1900,99,false,955,71
2000,99,true,1007,72
2100,99,false,1049,74
2200,99,false,1097,76
2300,99,true,1147,79
2400,99,false,1197,80
2500,99,false,1242,81
2600,99,true,1292,82
2700,99,false,1336,86
2800,99,true,1386,86
2900,99,true,1433,87
3000,99,false,1485,88
3100,99,false,1537,90
3200,99,true,1585,91
3300,99,false,1638,93
3400,99,false,1680,94
3500,99,false,1735,94
3600,99,true,1797,95
3700,99,false,1844,95
3800,99,true,1895,95
3900,99,true,1946,95
4000,99,true,1996,95
4100,99,true,2039,96
4200,99,false,2087,96
4300,99,true,2128,96
4400,99,false,2166,98
4500,99,false,2218,98
4600,99,true,2269,98
4700,99,true,2327,98
4800,99,false,2366,98
4900,99,true,2407,99
5000,99,false,2450,99
