Tick:,ID:,Tweeted:,TweetCount:,Followers:,Influence: 0.75,Quality: 1.0,Frequency: 0.5
100,99,false,44,6
200,99,false,95,11
300,99,true,148,15
400,99,true,204,19
500,99,false,261,26
600,99,false,307,31
700,99,true,363,35
800,99,true,408,39
900,99,false,452,42
1000,99,true,503,49
1100,99,true,550,50
1200,99,false,595,50
1300,99,true,644,56
1400,99,false,692,59
1500,99,true,741,60
1600,99,true,784,59
1700,99,true,831,63
1800,99,false,895,65
1900,99,true,947,67
2000,99,false,1007,67
2100,99,true,1057,63
2200,99,false,1108,67
2300,99,false,1154,68
2400,99,false,1201,71
2500,99,false,1249,71
2600,99,false,1298,73
2700,99,true,1350,73
2800,99,false,1404,75
2900,99,true,1452,75
3000,99,false,1501,78
3100,99,true,1551,79
3200,99,false,1606,79
3300,99,true,1659,78
3400,99,true,1703,80
3500,99,false,1756,80
3600,99,false,1810,79
3700,99,false,1856,77
3800,99,false,1907,77
3900,99,true,1955,81
4000,99,true,2004,82
4100,99,false,2047,83
4200,99,true,2095,82
4300,99,false,2147,83
4400,99,true,2197,82
4500,99,false,2243,83
4600,99,false,2291,83
4700,99,true,2344,85
4800,99,true,2398,85
4900,99,true,2453,85
5000,99,false,2502,83
