Tick:,ID:,Tweeted:,TweetCount:,Followers:,Influence: 1.0,Quality: 1.0,Frequency: 0.25
100,99,false,27,10
200,99,false,54,19
300,99,false,75,18
400,99,false,103,15
500,99,true,130,17
600,99,false,161,19
700,99,true,190,22
800,99,true,212,19
900,99,false,238,26
1000,99,false,262,22
1100,99,false,296,25
1200,99,true,321,25
1300,99,false,338,23
1400,99,false,359,22
1500,99,false,385,24
1600,99,false,411,23
1700,99,false,438,22
1800,99,false,465,24
1900,99,true,494,27
2000,99,false,513,29
2100,99,false,535,35
2200,99,false,560,31
2300,99,false,590,32
2400,99,false,616,35
2500,99,true,645,35
2600,99,true,674,32
2700,99,true,705,33
2800,99,false,731,32
2900,99,false,755,36
3000,99,false,784,36
3100,99,false,813,36
3200,99,true,837,38
3300,99,false,872,41
3400,99,true,893,41
3500,99,false,917,40
3600,99,false,945,38
3700,99,false,961,36
3800,99,false,986,35
3900,99,false,1013,35
4000,99,false,1039,32
4100,99,false,1067,32
4200,99,false,1095,32
4300,99,true,1116,33
4400,99,false,1136,36
4500,99,false,1158,31
4600,99,true,1179,30
4700,99,false,1207,33
4800,99,true,1230,30
4900,99,false,1255,34
5000,99,true,1280,30
