Tick:,ID:,Tweeted:,TweetCount:,Followers:,Influence: 1.0,Quality: 1.0,Frequency: 0.0
1,99,false,0,0
2,99,false,0,0
3,99,false,0,0
4,99,false,0,0
5,99,false,0,0
6,99,false,0,0
7,99,false,0,0
8,99,false,0,0
9,99,false,0,0
10,99,false,0,0
11,99,false,0,0
12,99,false,0,0
13,99,false,0,0
14,99,false,0,0
15,99,false,0,0
16,99,false,0,0
17,99,false,0,0
18,99,false,0,0
19,99,false,0,0
20,99,false,0,0
21,99,false,0,0
22,99,false,0,0
23,99,false,0,0
24,99,false,0,0
25,99,false,0,0
26,99,false,0,1
27,99,false,0,1
28,99,false,0,1
29,99,false,0,1
30,99,false,0,1
31,99,false,0,1
32,99,false,0,1
33,99,false,0,1
34,99,false,0,1
35,99,false,0,0
36,99,false,0,0
37,99,false,0,0
38,99,false,0,0
39,99,false,0,0
40,99,false,0,0
41,99,false,0,0
42,99,false,0,0
43,99,false,0,1
44,99,false,0,1
45,99,false,0,1
46,99,false,0,2
47,99,false,0,1
48,99,false,0,1
49,99,false,0,1
50,99,false,0,1
51,99,false,0,1
52,99,false,0,1
53,99,false,0,1
54,99,false,0,0
55,99,false,0,1
56,99,false,0,1
57,99,false,0,1
58,99,false,0,1
59,99,false,0,1
60,99,false,0,1
61,99,false,0,1
62,99,false,0,2
63,99,false,0,2
64,99,false,0,1
65,99,false,0,1
66,99,false,0,1
67,99,false,0,1
68,99,false,0,1
69,99,false,0,0
70,99,false,0,0
71,99,false,0,0
72,99,false,0,0
73,99,false,0,0
74,99,false,0,0
75,99,false,0,0
76,99,false,0,0
77,99,false,0,0
78,99,false,0,0
79,99,false,0,0
80,99,false,0,1
81,99,false,0,1
82,99,false,0,1
83,99,false,0,2
84,99,false,0,2
85,99,false,0,2
86,99,false,0,2
87,99,false,0,3
88,99,false,0,3
89,99,false,0,3
90,99,false,0,3
91,99,false,0,3
92,99,false,0,3
93,99,false,0,3
94,99,false,0,3
95,99,false,0,3
96,99,false,0,3
97,99,false,0,3
98,99,false,0,3
99,99,false,0,3
100,99,false,0,3
101,99,false,0,3
102,99,false,0,3
103,99,false,0,3
104,99,false,0,2
105,99,false,0,2
106,99,false,0,1
107,99,false,0,1
108,99,false,0,1
109,99,false,0,1
110,99,false,0,1
111,99,false,0,1
112,99,false,0,1
113,99,false,0,1
114,99,false,0,1
115,99,false,0,1
116,99,false,0,1
117,99,false,0,1
118,99,false,0,1
119,99,false,0,1
120,99,false,0,1
