Tick:,ID:,Tweeted:,TweetCount:,Followers:,Influence: 1.0,Quality: 1.0,Frequency: 0.5
100,99,true,49,10
200,99,true,107,21
300,99,true,152,26
400,99,false,204,33
500,99,false,255,37
600,99,true,309,39
700,99,false,358,43
800,99,false,408,49
900,99,true,457,50
1000,99,false,508,54
1100,99,true,559,58
1200,99,false,602,64
1300,99,false,640,67
1400,99,false,690,71
1500,99,true,737,71
1600,99,true,778,74
1700,99,true,825,74
1800,99,false,870,76
1900,99,false,921,75
2000,99,false,984,76
2100,99,false,1034,80
2200,99,true,1080,83
2300,99,false,1127,84
2400,99,false,1181,85
2500,99,false,1227,86
2600,99,true,1271,88
2700,99,true,1320,88
2800,99,false,1372,89
2900,99,true,1415,90
3000,99,true,1463,90
3100,99,true,1510,91
3200,99,true,1557,90
3300,99,true,1607,92
3400,99,true,1656,92
3500,99,false,1710,93
3600,99,true,1760,93
3700,99,false,1803,94
3800,99,false,1851,94
3900,99,true,1904,94
4000,99,true,1954,95
4100,99,true,2002,95
4200,99,false,2047,96
4300,99,false,2101,96
4400,99,true,2157,97
4500,99,true,2199,97
4600,99,false,2254,97
4700,99,false,2306,97
4800,99,false,2351,97
4900,99,false,2408,98
5000,99,true,2468,98
